experiment,generator,scorer,N,selected_score_mean,selected_imagined_score_mean,selected_real_utility_mean,oracle_real_utility_mean,generated_future_diversity,upper_tail_rank_correlation,imagined_real_tail_gap,oracle_gap,exact_law_prediction_error,high_n_regret,selected_real_utility_ci95,selected_imagined_score_ci95,deployment_gate,gate_reason,denoising_steps
learned_diffusion_world_model,learned_diffusion_world_model,raw,1,0.8099419201413791,0.8099419201413791,0.1417452544167948,0.1417452544167948,0.0,0.0,0.6681966657245841,0.0,0.472772082639595,0.0,0.32229166177374086,0.0593791397318074,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,2,0.8812039128194252,0.8812039128194252,0.028707089693246722,0.46189409930472414,0.2166058309647876,0.0,0.8524968231261787,0.43318700961147744,0.5961254840082915,0.11303816472354809,0.34816022980967243,0.04888183068538391,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,4,0.9417984113097191,0.9417984113097191,-0.29137943551662226,0.6906078322790563,0.17811873596316827,0.0,1.2331778468263415,0.9819872677956786,0.5242196236507062,0.4331246899334171,0.3047296617726734,0.05166613628888053,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,8,0.9943453930318356,0.9943453930318356,-0.5408485380273002,0.8663573111407459,0.15946834180504085,-0.16666666666666666,1.3244939896806802,1.4072058491680461,0.40032607011160704,0.682593792444095,0.21975837023222256,0.041433480164544456,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,16,1.0245276900629203,1.0245276900629203,-0.6937990447622724,0.9293096743834516,0.1503409514514108,-0.36120551640359627,1.381079044104505,1.6231087191457239,0.28175421776833387,0.8355442991790671,0.06794290450591185,0.05169959080488523,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,32,1.0474175997078419,1.0474175997078419,-0.6644551170174964,0.982363523139308,0.14553111229712765,-0.33233179677718255,1.4230585169085923,1.6468186401568041,0.23626065822622783,0.8062003714342911,0.05933406816546287,0.04912515549211801,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,raw,64,1.0674530329803626,1.0674530329803626,-0.7538416627212428,1.0196756939403713,0.14300372581928972,-0.34420322559770866,1.4600319022901307,1.773517356661614,0.09639924931453568,0.8955869171380375,0.07470873706871566,0.05189678456141264,block_high_n,tail_rank_failure,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,1,-0.5848537483632874,0.8099419201413791,0.1417452544167948,0.1417452544167948,0.0,0.0,-0.7265990027800823,0.0,0.472772082639595,0.0,0.32229166177374086,0.0593791397318074,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,2,0.1053369274238746,0.7396708851059277,0.4363460422949477,0.46189409930472414,0.2166058309647876,0.0,-0.33100911487107315,0.025548057009776436,0.3219030890438872,0.0,0.22626428708690446,0.05400662927139077,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,4,0.503227606501896,0.7033974441389242,0.5785893223510357,0.6906078322790563,0.17811873596316827,0.0,-0.07536171584913968,0.11201850992802063,0.25876757327152083,0.0,0.08047692051874733,0.08052864503730942,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,8,0.7009238515002654,0.6819326529900233,0.6477383671638866,0.8663573111407459,0.15946834180504085,0.0,-0.03410684629605379,0.21861894397685927,0.1722325213086978,0.005822575180597284,0.06326089873815066,0.03788300199323813,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,16,0.7893068779702299,0.6886366400867701,0.6747714591523012,0.9293096743834516,0.1503409514514108,0.10833333333333334,0.010880872376001247,0.2545382152311504,0.153160046189208,0.01326398721721489,0.07793056864726212,0.04193294665047946,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,32,0.818883861185362,0.6719103989501793,0.6602725048239033,0.982363523139308,0.14553111229712765,0.01884920634920635,-0.012504330471929247,0.32209101831540465,0.09907878434212412,0.0302872828518351,0.049379503864924824,0.04954473730063273,collect_pilot_labels,pilot_labels_needed,8
learned_diffusion_world_model,learned_diffusion_world_model,calibrated,64,0.8676068530037689,0.6669864418605963,0.6075967090825241,1.0196756939403713,0.14300372581928972,0.029779411764705888,-0.017872212488327884,0.41207898485784733,0.04865528459995988,0.08296307859321436,0.06250150436145047,0.04179595059842089,collect_pilot_labels,pilot_labels_needed,8
