repair_model,pilot_budget,confidence,N,raw_real_utility,fixed_real_utility,oracle_real_utility,raw_selected_imagined_score,selected_lcb_mean,selected_predicted_real_mean,upper_tail_rank_correlation,imagined_real_tail_gap,eval_condition_count,train_label_count,calibration_label_count,conformal_quantile,oracle_gap_raw,oracle_gap_fixed,gap_closed,gap_closed_clamped,high_n_regret,allow_high_n,stop_early,collect_pilot_labels,block_high_n,deployment_gate,gate_reason,experiment,generator,controlled_upper_bound,deployable_repair
pilot_lcb,8,0.9,8,0.8430390581488609,0.9838170086344084,1.0326613659660022,1.223516325155894,-0.8632915583053377,0.5928660787600215,0.2916666666666666,0.35675174246231717,24,6,2,1.3481262712321485,0.1896223078171413,0.04884435733159387,0.74241238863786,0.74241238863786,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,8,0.9,16,0.9274451633294424,1.0463243400057156,1.0725381647547085,1.2778949737548828,-0.7338571715775365,0.7198499984227545,0.44515717641596503,0.3456202518815796,24,6,2,1.3481262712321485,0.14509300142526615,0.02621382474899292,0.8193308809419384,0.8193308809419384,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,8,0.9,32,0.9141055395205816,1.072617436448733,1.09419646859169,1.3292725384235382,-0.6636422320191198,0.791213388057472,0.41778854604723586,0.37226078325572115,24,6,2,1.3481262712321485,0.18009092907110846,0.021579032142956978,0.8801770180527163,0.8801770180527163,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,8,0.9,64,0.8461337437232336,1.0905067299803097,1.1161473914980888,1.388271376490593,-0.6236135127128587,0.8332039605731868,0.31181381154963733,0.39464112002557766,24,6,2,1.3481262712321485,0.27001364777485526,0.025640661517779106,0.9050393869751392,0.9050393869751392,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,1,0.07245689363723311,0.07245689363723311,0.07245689363723311,0.5966626337418953,-2.507660673543505,-0.9916244428219857,0.0,0.5242057401046623,24,22,10,1.3521911322549118,0.0,0.0,0.0,0.0,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,2,0.5189027624825636,0.5520344491427144,0.600650022427241,0.966947115957737,-1.4299806374751765,0.0754278913586499,0.0,0.4480443534751733,24,22,10,1.3521911322549118,0.08174725994467735,0.04861557328452659,0.40529415521171847,0.40529415521171847,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,4,0.6143998975555102,0.848142941792806,0.8896917787690958,1.104929896692435,-1.162194345537204,0.3357829066374709,0.0,0.49052999913692474,24,22,10,1.3521911322549118,0.2752918812135856,0.04154883697628975,0.8490735113831634,0.8490735113831634,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,8,0.8430390581488609,0.9838170086344084,1.0326613659660022,1.223516325155894,-0.913319025007833,0.5928660787600215,0.2916666666666666,0.35675174246231717,24,22,10,1.3521911322549118,0.1896223078171413,0.04884435733159387,0.74241238863786,0.74241238863786,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,16,0.9274451633294424,1.0444456463058789,1.0725381647547085,1.2778949737548828,-0.7827472611301514,0.7200569111133791,0.44515717641596503,0.3456202518815796,24,22,10,1.3521911322549118,0.14509300142526615,0.02809251844882965,0.8063826775042667,0.8063826775042667,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,32,0.9141055395205816,1.0730208680033684,1.09419646859169,1.3292725384235382,-0.7122095978789235,0.7914621742756527,0.41778854604723586,0.37226078325572115,24,22,10,1.3521911322549118,0.18009092907110846,0.021175600588321686,0.8824171728273968,0.8824171728273968,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,32,0.9,64,0.8461337437232336,1.0916560490926106,1.1161473914980888,1.388271376490593,-0.6726687205346177,0.8334318730037099,0.31181381154963733,0.39464112002557766,24,22,10,1.3521911322549118,0.27001364777485526,0.024491342405478234,0.9092959092723351,0.9092959092723351,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,1,0.07245689363723311,0.07245689363723311,0.07245689363723311,0.5966626337418953,-1.6847444881690976,-0.9916244428219857,0.0,0.5242057401046623,24,90,38,0.5089532764390704,0.0,0.0,0.0,0.0,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,2,0.5189027624825636,0.5520344491427144,0.600650022427241,0.966947115957737,-0.6072029356902303,0.0754278913586499,0.0,0.4480443534751733,24,90,38,0.5089532764390704,0.08174725994467735,0.04861557328452659,0.40529415521171847,0.40529415521171847,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,4,0.6143998975555102,0.848142941792806,0.8896917787690958,1.104929896692435,-0.33848213165735913,0.3357829066374709,0.0,0.49052999913692474,24,90,38,0.5089532764390704,0.2752918812135856,0.04154883697628975,0.8490735113831634,0.8490735113831634,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,8,0.8430390581488609,0.9838170086344084,1.0326613659660022,1.223516325155894,-0.09037004988040094,0.5928660787600215,0.2916666666666666,0.35675174246231717,24,90,38,0.5089532764390704,0.1896223078171413,0.04884435733159387,0.74241238863786,0.74241238863786,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,16,0.9274451633294424,1.0444456463058789,1.0725381647547085,1.2778949737548828,0.03908805845965157,0.7200569111133791,0.44515717641596503,0.3456202518815796,24,90,38,0.5089532764390704,0.14509300142526615,0.02809251844882965,0.8063826775042667,0.8063826775042667,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,32,0.9141055395205816,1.0730208680033684,1.09419646859169,1.3292725384235382,0.1099382504893897,0.7914621742756527,0.41778854604723586,0.37226078325572115,24,90,38,0.5089532764390704,0.18009092907110846,0.021175600588321686,0.8824171728273968,0.8824171728273968,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,128,0.9,64,0.8461337437232336,1.0905579403042793,1.1161473914980888,1.388271376490593,0.14933552579099763,0.8333291356794231,0.31181381154963733,0.39464112002557766,24,90,38,0.5089532764390704,0.27001364777485526,0.02558945119380951,0.9052290452549766,0.9052290452549766,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,controlled_pilot_repair,optimistic,False,True
pilot_lcb,0,0.9,1,-0.13402267980078855,-0.13402267980078855,-0.13402267980078855,0.9091688245534897,0.4199738590144302,0.5480123004431152,0.0,1.0431915043542783,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,0,0.9,2,-0.36402585729956627,0.16326338425278664,0.2912927499661843,0.9691585054000219,0.45332094702669296,0.5581523447076422,0.0,1.333184362699588,12,0,0,0.0,0.6553186072657506,0.12802936571339768,0.8046303518717605,0.8046303518717605,0.0,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,0,0.9,4,-0.605768296867609,-0.16822568327188492,0.5092895378669103,0.9897628426551819,0.4707069400980808,0.5716606171048347,0.0,1.595531139522791,12,0,0,0.0,1.1150578347345195,0.6775152211387953,0.3923945466917393,0.3923945466917393,0.33148906752467155,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,0,0.9,8,-0.8361405345300833,0.40358978618557256,0.8021958023309708,1.018922929962476,0.5189936017283948,0.6015207868566598,-0.16666666666666666,1.6883907787657033,12,0,0,0.0,1.638336336861054,0.3986060161453982,0.7567007413696865,0.7567007413696865,0.0,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,0,0.9,16,-1.1162597971657913,0.5548186078667641,0.8635131518046061,1.0529287258783977,0.5465757178052827,0.6317031424093523,-0.28333333333333327,1.7934568983425077,12,0,0,0.0,1.9797729489703975,0.308694543937842,0.8440757844992366,0.8440757844992366,0.0,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,0,0.9,32,-0.9602404025693735,0.598994734386603,0.9287499251465002,1.0739390403032303,0.5550186783326988,0.6446536344896102,-0.25739323075534615,1.7890062346365692,12,0,0,0.0,1.8889903277158737,0.32975519075989723,0.8254330972892645,0.8254330972892645,0.0,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,0,0.9,64,-1.119793879489104,0.25030509134133655,0.9835452338059744,1.095839614669482,0.5774112033725399,0.6654984965482988,-0.2873692798766356,1.8548787249237648,12,0,0,0.0,2.1033391132950783,0.7332401424646378,0.6513923323966775,0.6513923323966775,0.34868964304526645,False,False,True,False,collect_pilot_labels,pilot_labels_needed,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,1,-0.13402267980078855,-0.13402267980078855,-0.13402267980078855,0.9091688245534897,2.338837776053729,2.4161137889528126,0.0,1.0431915043542783,12,6,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,2,-0.36402585729956627,-0.3846154175698757,0.2912927499661843,0.9691585054000219,2.4810600054522847,2.567040716002508,0.0,1.333184362699588,12,6,2,0.0,0.6553186072657506,0.6759081675360601,-0.03141916014901098,-0.03141916014901098,0.2505927377690872,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,4,-0.605768296867609,-0.03650329262018204,0.5092895378669103,0.9897628426551819,2.510627025050686,2.5898166978255563,0.0,1.595531139522791,12,6,2,0.0,1.1150578347345195,0.5457928304870924,0.5105250925239779,0.5105250925239779,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,8,-0.8361405345300833,-0.002640939007202784,0.8021958023309708,1.018922929962476,2.525469362227143,2.6084604038990182,-0.16666666666666666,1.6883907787657033,12,6,2,0.0,1.638336336861054,0.8048367413381735,0.5087475488212705,0.5087475488212705,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,16,-1.1162597971657913,0.04725843823204438,0.8635131518046061,1.0529287258783977,2.538221247258286,2.619925058435737,-0.28333333333333327,1.7934568983425077,12,6,2,0.0,1.9797729489703975,0.8162547135725617,0.5877028656255436,0.5877028656255436,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,32,-0.9602404025693735,-0.19668012205511332,0.9287499251465002,1.0739390403032303,2.552718007530141,2.6375885557769387,-0.25739323075534615,1.7890062346365692,12,6,2,0.0,1.8889903277158737,1.1254300472016134,0.40421608798682457,0.40421608798682457,0.24393856028715769,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,8,0.9,64,-1.119793879489104,-0.027543505032857258,0.9835452338059744,1.095839614669482,2.777019273098087,2.861550212678692,-0.2873692798766356,1.8548787249237648,12,6,2,0.0,2.1033391132950783,1.0110887388388317,0.5192935212169064,0.5192935212169064,0.07480194326490164,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,1,-0.13402267980078855,-0.13402267980078855,-0.13402267980078855,0.9091688245534897,1.7763856948020225,2.4161137889528126,0.0,1.0431915043542783,12,22,10,0.49476108745619274,0.0,0.0,0.0,0.0,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,2,-0.36402585729956627,-0.3846154175698757,0.2912927499661843,0.9691585054000219,1.9191018069547245,2.567040716002508,0.0,1.333184362699588,12,22,10,0.49476108745619274,0.6553186072657506,0.6759081675360601,-0.03141916014901098,-0.03141916014901098,0.2505927377690872,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,4,-0.605768296867609,-0.03650329262018204,0.5092895378669103,0.9897628426551819,1.9492861882838894,2.5898166978255563,0.0,1.595531139522791,12,22,10,0.49476108745619274,1.1150578347345195,0.5457928304870924,0.5105250925239779,0.5105250925239779,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,8,-0.8361405345300833,0.06406740968426068,0.8021958023309708,1.018922929962476,1.9628485765947623,2.6062084133859322,-0.16666666666666666,1.6883907787657033,12,22,10,0.49476108745619274,1.638336336861054,0.73812839264671,0.5494646758180827,0.5494646758180827,0.0,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,16,-1.1162597971657913,0.04725843823204438,0.8635131518046061,1.0529287258783977,1.9752271971499962,2.619925058435737,-0.28333333333333327,1.7934568983425077,12,22,10,0.49476108745619274,1.9797729489703975,0.8162547135725617,0.5877028656255436,0.5877028656255436,0.016808971452216305,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,32,-0.9602404025693735,-0.2414018496250113,0.9287499251465002,1.0739390403032303,1.9902026909796309,2.638069934229224,-0.25739323075534615,1.7890062346365692,12,22,10,0.49476108745619274,1.8889903277158737,1.1701517747715116,0.3805411506863385,0.3805411506863385,0.305469259309272,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
pilot_lcb,32,0.9,64,-1.119793879489104,-0.027543505032857258,0.9835452338059744,1.095839614669482,2.2163074009043062,2.861550212678692,-0.2873692798766356,1.8548787249237648,12,22,10,0.49476108745619274,2.1033391132950783,1.0110887388388317,0.5192935212169064,0.5192935212169064,0.09161091471711794,False,False,False,True,block_high_n,tail_rank_failure,learned_pilot_repair,learned_diffusion_world_model,False,True
repair_oracle_features,128,0.9,1,0.07245689363723311,0.07245689363723311,0.07245689363723311,0.5966626337418953,0.07245689363723311,0.07245689363723311,0.0,0.5242057401046623,24,90,38,0.47642494874326813,0.0,0.0,0.0,0.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_oracle_features,128,0.9,2,0.5189027624825636,0.600650022427241,0.600650022427241,0.966947115957737,0.600650022427241,0.600650022427241,0.0,0.4480443534751733,24,90,38,0.47642494874326813,0.08174725994467735,0.0,1.0,1.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_oracle_features,128,0.9,4,0.6143998975555102,0.8896917787690958,0.8896917787690958,1.104929896692435,0.8896917787690958,0.8896917787690958,0.0,0.49052999913692474,24,90,38,0.47642494874326813,0.2752918812135856,0.0,1.0,1.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_oracle_features,128,0.9,8,0.8430390581488609,1.0326613659660022,1.0326613659660022,1.223516325155894,1.0326613659660022,1.0326613659660022,0.2916666666666666,0.35675174246231717,24,90,38,0.47642494874326813,0.1896223078171413,0.0,1.0,1.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_oracle_features,128,0.9,16,0.9274451633294424,1.0725381647547085,1.0725381647547085,1.2778949737548828,1.0725381647547085,1.0725381647547085,0.44515717641596503,0.3456202518815796,24,90,38,0.47642494874326813,0.14509300142526615,0.0,1.0,1.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_oracle_features,128,0.9,32,0.9141055395205816,1.09419646859169,1.09419646859169,1.3292725384235382,1.09419646859169,1.09419646859169,0.41778854604723586,0.37226078325572115,24,90,38,0.47642494874326813,0.18009092907110846,0.0,1.0,1.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_oracle_features,128,0.9,64,0.8461337437232336,1.1161473914980888,1.1161473914980888,1.388271376490593,1.1161473914980888,1.1161473914980888,0.31181381154963733,0.39464112002557766,24,90,38,0.47642494874326813,0.27001364777485526,0.0,1.0,1.0,0.0,True,False,False,False,allow_high_n,oracle_baseline,near_oracle_ablation,optimistic,True,False
repair_many_pilot_labels,512,0.9,1,0.07245689363723311,0.07245689363723311,0.07245689363723311,0.5966626337418953,-5.288604167621543,-4.716680694253277,0.0,0.5242057401046623,24,358,154,0.3872431140754462,0.0,0.0,0.0,0.0,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
repair_many_pilot_labels,512,0.9,2,0.5189027624825636,0.5992726571857929,0.600650022427241,0.966947115957737,-0.6327006604327174,-0.06942209434716001,0.0,0.4480443534751733,24,358,154,0.3872431140754462,0.08174725994467735,0.0013773652414480475,0.9831509307788397,0.9831509307788397,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
repair_many_pilot_labels,512,0.9,4,0.6143998975555102,0.7904223402341207,0.8896917787690958,1.104929896692435,0.21732131604580363,0.767472064177143,0.0,0.49052999913692474,24,358,154,0.3872431140754462,0.2752918812135856,0.09926943853497505,0.6394029562464404,0.6394029562464404,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
repair_many_pilot_labels,512,0.9,8,0.8430390581488609,0.8488739890356859,1.0326613659660022,1.223516325155894,0.4006812865708189,0.9608483284530352,0.2916666666666666,0.35675174246231717,24,358,154,0.3872431140754462,0.1896223078171413,0.18378737693031633,0.030771331464079472,0.030771331464079472,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
repair_many_pilot_labels,512,0.9,16,0.9274451633294424,0.9599417597055435,1.0725381647547085,1.2778949737548828,0.5546650267776907,1.1122025748052098,0.44515717641596503,0.3456202518815796,24,358,154,0.3872431140754462,0.14509300142526615,0.11259640504916502,0.22397080532405514,0.22397080532405514,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
repair_many_pilot_labels,512,0.9,32,0.9141055395205816,1.0019308912257354,1.09419646859169,1.3292725384235382,0.6119695442440428,1.172006337943664,0.41778854604723586,0.37226078325572115,24,358,154,0.3872431140754462,0.18009092907110846,0.09226557736595464,0.4876722673271134,0.4876722673271134,0.0,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
repair_many_pilot_labels,512,0.9,64,0.8461337437232336,0.9948470741510391,1.1161473914980888,1.388271376490593,0.684974175006669,1.2441365008268004,0.31181381154963733,0.39464112002557766,24,358,154,0.3872431140754462,0.27001364777485526,0.12130031734704971,0.5507622731418628,0.5507622731418628,0.007083817074696297,True,False,False,False,allow_high_n,utility_improves_with_confidence,near_oracle_ablation,optimistic,False,True
